,Comentario,Texto limpio
2317,"Dulces típicos a un genial costo, el museo tiene un costo de $20 pesos",dulces típicos genial costo museo costo pesos
2318,Además que esta en un pueblo mágico como Bernal. Una variedad de dulces artesanales muy buenos,pueblo mágico bernal variedad dulces artesanales
2319,Dulces ricos de la región aunque casi dan en precio igual comprar x unidad que x mucho y si está algo caro y eso que es la fabrica tal vez por lo turístico q es Bernal,dulces ricos región precio comprar x unidad x caro fabrica turístico q bernal
2320,Gran variedad de dulces.  Pequeño  me gustaría más espaciado  que mostrarán sus precios más grande.,variedad dulces pequeño gustaría espaciado mostrarán precios grande
2321,Dulces tipicos de las zonas aledañas. Un poco caro porque alli es Betnal Pueblo magico,dulces tipicos zonas aledañas caro betnal pueblo magico
2322,"Muy bonito lugar, con una enorme variedad en dulces",bonito enorme variedad dulces
2323,"Vale la pena el recorrido, solo cuesta 25 pesos. Lo único malo es que no deben tomar fotos dentro del museo.",vale pena recorrido cuesta pesos único malo tomar fotos museo
2324,Bonito museo con precios económicos y dulces muy ricos!,bonito museo precios económicos dulces ricos
2325,"Hermoso, barato, muchas artesanías y busquen gorditas de carnitas sobre carretera",hermoso barato artesanías busquen gorditas carnitas carretera
2326,La mejor experiencia y deliciosos dulces a muy buen precio vayan,experiencia deliciosos dulces precio vayan
2327,Dulces muy ricos! Pero el personal generalmente es poco atento,dulces ricos personal generalmente atento
2328,"Empleados irresponsables, no me dejaron entrar diez minutos antes del cierre. Flojos.",empleados irresponsables dejaron entrar diez minutos cierre flojos
2329,"Buen lugar pero sobretodo mucha variedad en dulces, tamarindo y vinos.",sobretodo variedad dulces tamarindo vinos
2330,Gran variedad de dulces típicos. Me desencantó un poco que no hubiera explicaciones sobre la historia de los dulces.,variedad dulces típicos desencantó explicaciones historia dulces
2331,"Excelente lugar recomendado al 100%, excelentes dulces, precios bajos",excelente recomendado excelentes dulces precios bajos
2332,"Fui a visitarlo por qué lo ví en un programa de televisión de canal once, y la verdad esperaba más, pero el producto y el recorrido salvan la experiencia, ideal para ir en familia.",visitarlo ví programa televisión canal once esperaba producto recorrido salvan experiencia ideal familia
2333,Es bonito el lugar. Dulces típicos muy sabrosos,bonito dulces típicos sabrosos
2334,Los dulces tradicionales a precios accesibles y con una  buena presentación para llevar como regalo/souvenir,dulces tradicionales precios accesibles presentación regalosouvenir
2335,"Lugar agradable, donde encontraras dulces y juegos artesanales tipicos de la region",agradable encontraras dulces juegos artesanales tipicos region
2336,"Muy caros, no valen lo que cuestan. Esta limpio el lugar, son atentas pero no valen ese precio, no tienen nada extraordinario",caros valen cuestan limpio atentas valen precio extraordinario
2337,"Gran variedad de dulces artesanales, muy ricos y a excelentes precios",variedad dulces artesanales ricos excelentes precios
2338,Habré el apetito y es sorprendente ver cuánta variedad de dulce tenemos en México.,apetito sorprendente variedad dulce méxico
2339,No es nada extraordinario pero la atención de las chicas del lugar es maravillosa y por eso valen todas las estrellas,extraordinario atención chicas maravillosa valen estrellas
2340,"Los dulces deliciosos, muy buen pase, un viaje inolvidable",dulces deliciosos pase viaje inolvidable
2341,Hay gran variedad de dulces de cajeta muy ricos,variedad dulces cajeta ricos
2342,Muy bonito lugar y mejor la atención,bonito atención
2343,Se me hace un taller familiar bien organizado y limpio sus precios un poco elevados aunque se nota la diferencia de calidad,taller familiar organizado limpio precios elevados nota diferencia calidad
2344,Tienen una excelente variedad de dulces y souvenirs 👍,excelente variedad dulces souvenirs 
2345,"Lindo lugar para visitar, probar montones de dulces típicos y llevar para la familia",lindo visitar probar montones dulces típicos familia
2346,Bernal es un pueblo hermoso y la Peña es un lugar mágico !! ✨✨✨,bernal pueblo hermoso peña mágico 
2347,"Es un lugar muy variado aunque los dulces no son deliciosos especialmente los de leche, el pinole riquísimo",variado dulces deliciosos especialmente leche pinole riquísimo
2348,Excelentes dulces muy ricos.,excelentes dulces ricos
2349,"Interesante lugar, corto el recorrido. Muy rico los dulces.",interesante corto recorrido rico dulces
2350,"Muy ricos dulces, buenos precios! Variedad!",ricos dulces precios variedad
2351,Hasta se me sube 😅 la azúcar sólo con ver tanto dulce tan delicioso,sube  azúcar dulce delicioso
2352,"Es pequeño e interesante conocer la ropa de dulces, si ya estás ahí, visitalo",pequeño interesante ropa dulces visitalo
2353,Uffas,uffas
2354,"Dulces tipicos, muy surtido y buen sabor... venden cerveza artesanal y bebidas de manzana muy buenas",dulces tipicos surtido sabor venden cerveza artesanal bebidas manzana
2355,Mucho dulce artesanal. Muy ricos la verdad y variedad en dulce,dulce artesanal ricos variedad dulce
2356,"El tour estuvo genial , los guías de primera y el museo del dulce muy bonito",tour genial guías museo dulce bonito
2357,Muy buenos dulces típicos,dulces típicos
2358,Muy ricos los dulces artesanales y mucha variedad a muy buen precio,ricos dulces artesanales variedad precio
2359,Excelentes y si viajas en el tur de el tranvía recibes un descuento,excelentes viajas tur tranvía recibes descuento
2360,Deliciosos dulces artesanales de buena calidad y buen precio,deliciosos dulces artesanales calidad precio
2361,Si se sube uno al camioncito-tranvia te ganas el 10% comprando en la dulcería.,sube camioncitotranvia ganas comprando dulcería
2362,"Es un pequeño museo, muy bonito y los dulces riquísimos",pequeño museo bonito dulces riquísimos
2363,Tienen de todos los dulces y recuerdos. Muy bello todo.,dulces recuerdos bello
2364,Excelente el conocer cimo se realizan los dulces tradicionales en Bernal,excelente cimo realizan dulces tradicionales bernal
2365,El lugar ideal para encontrar una gran variedad de dulces típicos.,ideal encontrar variedad dulces típicos
2366,"Me comentaron que era el lugar donde vendían mas baratos los dulces, no es así tal vez porque sen frescos y es turístico.",comentaron vendían baratos dulces sen frescos turístico
2367,Está muy bien explicada la historia del dulce mexicano y te transporta a tu infancia antes del chamoy.,explicada historia dulce mexicano transporta infancia chamoy
2368,Excelente lugar para comprar dulces típicos de la región...,excelente comprar dulces típicos región
2369,Muy ricos los dulces  y muy bonito el museo,ricos dulces bonito museo
2370,Muy rico todos los dulces riquísimos,rico dulces riquísimos
2371,Gran variedad de dulces típicos a un buen precio,variedad dulces típicos precio
2372,"Nos contaron una gran historia acerca del pueblo de Bernal, y como iniciaron la fabricación de los dulces de cajeta con leche de cabra.",contaron historia acerca pueblo bernal iniciaron fabricación dulces cajeta leche cabra
2373,Buena atención de la gente pero la visita guiada es muy corta y rápida y no puedes comprar todo lo que te muestran ahí,atención gente visita guiada corta rápida puedes comprar muestran
2374,SU CALIDAD DEL PRODUCTO QUE OFRECE ES MUY BUENO,calidad producto ofrece
2375,Los dulces están muy ricos. Muy recomendable.,dulces ricos recomendable
2376,Buena variedad de dulces tipicos de la región Queretana,variedad dulces tipicos región queretana
2377,Riquísimo el pan,riquísimo pan
2378,Muy bonita y los dulces muy ricos!!,bonita dulces ricos
2379,Me gusto mucho y la tiene una gran variedad de dulces,gusto variedad dulces
2380,"Un lugar pequeño, pero gran variedad de dulces: salados, enchilados, azucarados.",pequeño variedad dulces salados enchilados azucarados
2381,"Los precios deberían estar más accesibles, pero también comprendo que hay que pagar renta y otros gastos que, LOS CLIENTES TENEMOS QUE CARGAR.",precios deberían accesibles comprendo pagar renta gastos clientes cargar
2382,Los mejores dulces de Bernal a un muy buen precio .,mejores dulces bernal precio
2383,Hay variedad de dulces típicos de la región,variedad dulces típicos región
2384,"Lugar para estacionar auto, dulces de todo tipo, precios un tanto razonables y puedes encontrar otro tipo de atractivos, desde juguetes hasta vinos.",estacionar auto dulces tipo precios razonables puedes encontrar tipo atractivos juguetes vinos
2385,"Está padre el lugar, algo caro",padre caro
2386,"Más que museo es una tienda, agradable pero tienda al fin",museo tienda agradable tienda
2387,Son muy ricos y tienen buena atención.,ricos atención
2388,Muy bueno y recomendable a quien ke gusta el dulce,recomendable ke gusta dulce
2389,Excelente lugar para compra de dulces típicos de la región,excelente compra dulces típicos región
2390,Gran variedad de dulces típicos de Querétaro.,variedad dulces típicos querétaro
2391,Excelente museo que hace recordar la niñez y gran variedad de dulces típicos mexicanos,excelente museo recordar niñez variedad dulces típicos mexicanos
2392,"Recorre la historia de como nace los dulces tradicionales en Bernal, su creador, sus sucesores y se parte del mexico",recorre historia nace dulces tradicionales bernal creador sucesores mexico
2393,"No me gustó el lugar, poco recomendable.",gustó recomendable
2394,"Me gustó aunque solo ingresé a la parte de la tienda, no entré a la parte del museo.",gustó ingresé tienda entré museo
2395,Buen surtido de dulces regionales,surtido dulces regionales
2396,Es un lugar único.,único
2397,Bonito lugar aun que para el recorrido tan cortito se me hace cara la entrada,bonito recorrido cortito cara entrada
2398,"Mmm en lo personal no vale la pena y los dulces son igual a los que he visto en Querétaro, Oaxaca",mmm personal vale pena dulces visto querétaro oaxaca
2399,El dulce artesanal me encantó,dulce artesanal encantó
2400,Riquísimo,riquísimo
2401,Ahí encuentras los mejores dulces de leche de cabra,encuentras mejores dulces leche cabra
2402,Muy ricos los dulces,ricos dulces
2403,Muy interesante el recorrido y muy ricos los dulces tradicionales mexicanos,interesante recorrido ricos dulces tradicionales mexicanos
2404,Dulces hechos contecnocas tradicionales ricos y a precio accesible,dulces hechos contecnocas tradicionales ricos precio accesible
