,teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
442,229,Teatro Hidalgo,1926-01-01,Ayuntamiento de Zinapécuaro,Rafael Carrillo s/n esq. Benito Juárez,Centro,58930,(451) 355 01 04 ext. 130,https://www.facebook.com/Teatro-Hidalgo-1008441765854802/,cultura.zinapecuaro@hotmail.com,19.85807,-100.82615,16,110,1,Michoacán de Ocampo,Zinapécuaro,Zinapécuaro de Figueroa,http://sic.gob.mx/ficha.php?table=teatro&table_id=229,2016-08-08T09:13:35-05:00
443,674,Cine Teatro Narciso Mendoza,1952-01-01,Ayuntamiento de Cuautla,Av. 2 de mayo 27,Centro,62740,,https://www.facebook.com/pages/Teatro-Narciso-Mendoza/129221030505226,,0.0,0.0,17,6,1,Morelos,Cuautla,Cuautla,http://sic.gob.mx/ficha.php?table=teatro&table_id=674,2019-03-28T06:30:47-06:00
444,944,Foro 360 del Centro Cultural Teopanzolco,1000-01-01,Secretaría de Turismo y Cultura del Estado de Morelos,Río Balsas 22,Col. Vista Hermosa,62290 ,(777) 404 73 01,https://centroculturalteopanzolco.com,calvarado.cct@gmail.com,18.93062,-99.22317,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=944,2019-02-15T06:13:41-06:00
445,217,Foro de Lago del Centro Cultural Jardín Borda,2003-01-01,Secretaría de Cultura del Estado de Morelos ,Av. José María Morelos 271,Centro,62000,"(777) 318 10 50, 318 62 00",http://cultura.morelos.gob.mx/,vmw_1999@hotmail.com: museosyexposicionesmorelos@gmail.com,0.0,0.0,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=217,2016-08-08T10:46:57-05:00
446,849,Teatro Conejo Blanco,2012-09-20,"Teatro Conejo Blanco, S. C.",Gutemberg 8 Altos,Centro,62000,(777) 236 96 10,https://teatroconejoblanco.wordpress.com/,,18.92226,-99.23299,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=849,2019-10-25T07:31:34-05:00
447,325,Teatro Cine Morelos,1957-01-01,Secretaría de Cultura,Av. Morelos 188 esq. Rayón,Centro,62000,(777) 318 10 50 ext. 255,http://www.cinemorelos.com,k.der.engel@gmail.com,0.0,0.0,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=325,2016-07-29T10:52:58-05:00
448,215,Foro de la Casa Azul,1000-01-01,,Arista 29,Centro,62000,,,,0.0,0.0,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=215,2012-11-22T10:01:50-06:00
449,214,Teatro Ocampo,1989-01-01,Secretaría de Cultura del Estado de Morelos,Hermenegildo Galeana 8,Centro,62000,777 314 24 10,http://cultura.morelos.gob.mx/,jesus.quintero@morelos.gob.mx,18.92236,-99.23534,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=214,2021-09-01T08:49:11-05:00
450,348,Gran Teatro las Palmas (Cerrado temporalmente),1977-01-01,Organismo independiente,Blvd. Juárez 95,Col. Las Palmas,62270,(777) 312 85 34,,,,,17,7,1,Morelos,Cuernavaca,Cuernavaca,http://sic.gob.mx/ficha.php?table=teatro&table_id=348,2008-09-04T13:51:41-05:00
451,89,Teatro al Aire Libre Jojutla (IMSS),1963-01-01,Centro de Seguridad Social del IMSS,Josefa Ortiz de Domínguez 201,Centro,62900,734 342 09 58,,,0.0,0.0,17,12,1,Morelos,Jojutla,Jojutla,http://sic.gob.mx/ficha.php?table=teatro&table_id=89,2020-12-10T03:38:05-06:00
452,82,Teatro al Aire Libre Ixtla (IMSS),1963-01-01,Centro de Seguridad Social de Puente de Ixtla del IMSS,Gilberto Figueroa 702,Centro,62660,734 344 00 63,,,0.0,0.0,17,17,1,Morelos,Puente de Ixtla,Puente de Ixtla,http://sic.gob.mx/ficha.php?table=teatro&table_id=82,2021-08-26T11:12:01-05:00
453,964,Mulato Teatro,2005-01-01,,,,,55 2899 7256,https://www.mulatoteatro.com,,18.76216,-99.11889,17,24,12,Morelos,Tlaltizapán de Zapata,Ticumán,http://sic.gob.mx/ficha.php?table=teatro&table_id=964,2020-05-15T04:52:12-05:00
454,91,Teatro al Aire Libre Tlaquiltenango (IMSS),1963-01-01,Centro de Seguridad Social del IMSS,Av. Morelos 3,Col. Andador,62980,734 342 14 36,,,0.0,0.0,17,25,1,Morelos,Tlaquiltenango,Tlaquiltenango,http://sic.gob.mx/ficha.php?table=teatro&table_id=91,2020-12-10T03:49:45-06:00
455,93,Foro del Comisariado Ejidal de Yautepec,1969-12-15,Comisariado Ejidal de Yautepec,Virginia Fábregas 68,Centro,62730,(735) 394 40 38,,agustinfloresa218@gmail.com,0.0,0.0,17,29,1,Morelos,Yautepec,Yautepec de Zaragoza,http://sic.gob.mx/ficha.php?table=teatro&table_id=93,2016-07-12T16:18:13-05:00
456,92,Teatro al Aire Libre Yautepec (IMSS),1964-01-01,Centro de Seguridad Social del IMSS,Virginia Fábregas 57,Centro,62730,(735) 394 03 23,,,0.0,0.0,17,29,1,Morelos,Yautepec,Yautepec de Zaragoza,http://sic.gob.mx/ficha.php?table=teatro&table_id=92,2012-11-22T13:40:08-06:00
457,88,Teatro al Aire Libre Zacatepec de Hidalgo (IMSS),1963-01-01,Centro de Seguridad Social de Zacatepec del IMSS,Av. Lázaro Cárdenas s/n,Col. Lázaro Cárdenas,62780,734 343 10 30,,,0.0,0.0,17,31,1,Morelos,Zacatepec,Zacatepec de Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=88,2020-12-10T03:50:53-06:00
458,216,Teatro del Pueblo Alí Chumacero,1987-09-20,Patronato del Teatro del Pueblo,Av. Juan Escutia y Amado Nervo s/n,Centro,63000,(311) 212 16 23,,teatrodelpueblo@hotmail.com,21.51468,-104.89872,18,17,1,Nayarit,Tepic,Tepic,http://sic.gob.mx/ficha.php?table=teatro&table_id=216,2017-04-09T15:03:31-05:00
459,989,Ensamble Teatral Tituba,2000-01-01,,Morelos 139,Centro,63000,,https://latenac.wixsite.com/laten/historia,morabra74@hotmail.com,21.50741,-104.8938,18,17,1,Nayarit,Tepic,Tepic,http://sic.gob.mx/ficha.php?table=teatro&table_id=989,2020-05-22T13:11:55-05:00
460,213,Teatro IMSS Tepic,1964-01-01,Instituto Mexicano del Seguro Social (IMSS),Calz. Ejército Nacional 14,Col. Fray JunÍpero Serra,63160,(311) 213 11 70 ext. 1219,,norma.garciap@imss.gob.mx,21.49923,-104.89787,18,17,1,Nayarit,Tepic,Tepic,http://sic.gob.mx/ficha.php?table=teatro&table_id=213,2017-05-25T12:47:55-05:00
461,628,Teatro Presidente Alemán,1948-09-01,Consejo Estatal para la Cultura y las Artes de Nayarit,Allende esq. Veracruz s/n,Centro,63000,,,teatroaleman@gmail.com,0.0,0.0,18,17,1,Nayarit,Tepic,Tepic,http://sic.gob.mx/ficha.php?table=teatro&table_id=628,2009-07-09T19:04:02-05:00
462,725,Teatro Allende,2021-03-03,Ayuntamiento de Allende,Benito Juárez 200 esq. Morelos,Centro,67350,,,,25.27923,-100.02103,19,4,1,Nuevo León,Allende,Ciudad de Allende,http://sic.gob.mx/ficha.php?table=teatro&table_id=725,2021-09-07T05:25:41-05:00
463,715,Teatro de los Héroes,1000-01-01,Ayuntamiento Doctor Arroyo,Juárez s/n entre Garza Ayala y Francisco Mina,Centro,67900,(488) 888 0114 y 0090 (Presidencia),,gregorioespinosa@yahoo.com.mx,23.67468,-100.18274,19,14,1,Nuevo León,Doctor Arroyo,Doctor Arroyo,http://sic.gob.mx/ficha.php?table=teatro&table_id=715,2015-08-18T23:54:55-05:00
464,716,Teatro de la Ciudad,1000-01-01,Ayuntamiento de García,Boulevard Heriberto Castillo y Titanio s/n<br>A espaldas de la Casa del Ayuntamiento,Paseo de las Minas,66003,(81) 1422 1838,http://www.garcia.gob.mx ,luis.aguilar@garcia.gob.mx,25.80049,-100.5838,19,18,1,Nuevo León,García,García,http://sic.gob.mx/ficha.php?table=teatro&table_id=716,2010-10-08T15:38:15-05:00
465,202,Sala Daniel Zambrano,1987-04-01,Ayuntamiento de San Pedro Garza García,Río Eufrates s/n entre José Vasconcelos y Calz. San Pedro,Col. Del Valle,66254,81 8242 5074,http://www.sanpedro.gob.mx,cesar.aristoteles@sanpedro.gob.mx,25.65063,-100.37191,19,19,1,Nuevo León,San Pedro Garza García,San Pedro Garza García,http://sic.gob.mx/ficha.php?table=teatro&table_id=202,2021-10-13T09:48:48-05:00
466,208,Teatro del Centro de la Comunidad Universitaria,1998-08-24,Universidad de Monterrey,Av. Ignacio Morones Prieto 4500 Pte,Valle de Vasconcelos,66238,(81) 8215 1000,http://www.udem.edu.mx/home,difusioncultural@udem.edu.mx,25.66245,-100.42004,19,19,1,Nuevo León,San Pedro Garza García,San Pedro Garza García,http://sic.gob.mx/ficha.php?table=teatro&table_id=208,2010-10-11T12:08:25-05:00
467,203,Teatro Fidel Velázquez,1994-10-30,Ayuntamiento de General Escobedo,Pta. del Norte 100 entre Carr. a Laredo y Carr. a Colombia,Col. Puerta del Norte,66054,(81) 8220 6100 ext. 1154,,sandra.rdz.j@gmail.com,25.77722,-100.28972,19,21,1,Nuevo León,General Escobedo,Ciudad General Escobedo,http://sic.gob.mx/ficha.php?table=teatro&table_id=203,2016-10-18T12:57:51-05:00
468,919,Teatro de la Ciudad,2015-10-31,Gobierno Municipal de General Terán,"Morelos s/n, entre Jiménez y Tapia",Centro,67400,(82) 6267 0214,,,25.26082,-99.67646,19,22,1,Nuevo León,General Terán,Ciudad General Terán,http://sic.gob.mx/ficha.php?table=teatro&table_id=919,2017-08-22T11:35:16-05:00
469,210,Teatro del Instituto de la Juventud,1976-12-01,Ayuntamiento de Guadalupe,Av. Benito Juárez 3200  esq. Los Reyes,Col. Camino Real,67170,81 8007 6450 y 6451,http://www.guadalupe.gob.mx ,direccion@imjguadalupe.gob.mx,25.67608,-100.22496,19,26,1,Nuevo León,Guadalupe,Guadalupe,http://sic.gob.mx/ficha.php?table=teatro&table_id=210,2021-09-07T08:46:08-05:00
470,371,Teatro Municipal Sara García,1984-01-01,Ayuntamiento de Guadalupe,Ignacio Zaragoza y Guadalupe s/n,Centro,67140,(81) 8007 6460,,cultura@guadalupe.gob.mx,25.67687,-100.25786,19,26,1,Nuevo León,Guadalupe,Guadalupe,http://sic.gob.mx/ficha.php?table=teatro&table_id=371,2016-07-19T11:55:16-05:00
471,724,Teatro de la Ciudad Ayarzagoitia ,1000-01-01,Ayuntamiento de Lampazos de Naranjo,Nemesio García Naranjo y Allende,Centro,65070,(873) 738 1043,,presidencia_lampazosnl@hotmail.com,27.02383,-100.50495,19,32,1,Nuevo León,Lampazos de Naranjo,Lampazos de Naranjo,http://sic.gob.mx/ficha.php?table=teatro&table_id=724,2010-10-14T15:43:19-05:00
472,209,Teatro de la Ciudad de Linares,1985-07-12,Ayuntamiento de Linares,Zaragoza s/n entre Morelos y Juárez,Centro,67700,(821) 212 3590 (Casa de la Cultura) ,,cultura@linares.gob.mx,24.85928,-99.56703,19,33,1,Nuevo León,Linares,Linares,http://sic.gob.mx/ficha.php?table=teatro&table_id=209,2016-08-30T11:24:38-05:00
473,718,Teatro del Centro de las Artes ,2002-07-13,Consejo para la Cultura y las Artes de Nuevo León,Av. Fundidora esq. Adolfo Prieto<br>Interior Parque Fundidora,Col. Obrera,64010,(81) 8479 0015 al 18,http://www.conarte.org.mx/centro-de-las-artes/teatro-del-centro-de-las-artes/,rguerra@conarte.org.mx,25.67743,-100.28343,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=718,2013-10-18T12:28:21-05:00
474,368,Teatro La Casa de los Títeres,1994-11-01,Baúl Teatro A.C.,Padre Raymundo Jardón 910,Barrio Antiguo,64000,(81) 8343 1491,http://www.baulteatro.com/,baul@baulteatro.com<br>baul@prodigy.net.mx,25.66475,-100.30767,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=368,2010-10-08T17:38:38-05:00
475,365,Teatro Alameda,1990-12-31,Grupo Multimedios S.A. de C.V.,Washington 654 esq. Ignacio López Rayón ,Centro,64000,(81) 8343 3510,http://www.multimedios.com ,julian.villarreal@multimedios.com,25.6749,-100.32052,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=365,2010-10-29T14:10:55-05:00
476,377,Teatro de la Ciudad,1984-12-07,Consejo para la Cultura y las Artes de Nuevo León,Juan Zuazua y Mariano Matamoros s/n,Centro,64000,(81) 8343 8974 al 78,http://www.conarte.org.mx/teatro-de-la-ciudad/,rvillarreal@conarte.org.mx,25.66891,-100.30922,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=377,2014-04-08T14:52:46-05:00
477,366,Teatro Lope de Vega,1991-10-01,Universidad Regiomontana,Loma Blanca 2992 esq. Virgilio Garza,Col. Deportivo Obispado,64031,81 8220 4620 y 4830,http://www.ur.mx/Default.aspx?alias=www.ur.mx/difusion,difusioncultural@mail.ur.mx<br>maavila@mail.ur.mx ,25.6796,-100.34372,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=366,2021-09-20T09:24:20-05:00
478,341,Teatro de la Estación,1980-01-01,Consejo para la Cultura y las Artes de Nuevo León,Av. Cristobal Colón 400 esq. Emilio Carranza,Centro,64000,"(81) 8374 1128, 1226",http://www.conarte.org.mx,mbelmonte@conarte.org.mx,25.68505,-100.30987,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=341,2010-10-08T17:29:57-05:00
479,364,Teatro Universitario,1991-05-07,Universidad Autónoma de Nuevo León,Praga y Trieste s/n<br> Interior Campus Mederos UANL,Las Torres,64930,(81) 1340 4760,http://arteycultura.uanl.mx ,claudia.samaniegog@uanl.mx ,25.61403,-100.28079,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=364,2016-08-22T13:18:02-05:00
480,374,Teatro Versalles,1987-11-01,"Acción Artística, S.A. de C.V.",Padre Mier s/n esq. José María Pino Suárez,Centro,64000,(81) 8345 7737 , ,rodolfo.soto@multimedios.com; diuxu@hotmail.com,25.66887,-100.32048,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=374,2018-08-28T06:25:28-05:00
481,717,Sala Experimental del Teatro de la Ciudad,1985-07-22,Consejo para la Cultura y las Artes de Nuevo León,Juan Zuazua y Mariano Matamoros s/n,Centro,64000,(81) 8343 8974 al 78,http://www.conarte.org.mx,rvillarreal@conarte.org.mx ,25.66903,-100.30889,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=717,2010-10-08T16:57:31-05:00
482,719,Aula Magna Fray Servando Teresa de Mier,1922-01-01,Universidad Autónoma de Nuevo León,Colegio Civil s/n entre Washington y 5 de Mayo<br>Interior del Centro Cultural Universitario Colegio Civil,Centro,64000,(81) 1340 4358,http://colegiocivil.uanl.mx ,rogelio.villarreale@uanl.mx  ,25.67414,-100.31585,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=719,2010-10-08T17:17:41-05:00
483,367,Escenario al Aire Libre del Teatro de la Ciudad,1984-12-07,Consejo para la Cultura y las Artes de Nuevo León,Juan Zuazua y Mariano Matamoros s/n,Centro,64000,(81) 8343 8974 al 78,http://www.conarte.org.mx,rvillarreal@conarte.org.mx,25.66933,-100.30882,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=367,2010-10-08T16:54:44-05:00
484,375,Teatro Nena Delgado,1992-04-30,Producciones y Proyectos Artísticos S.A. de C.V.,Av. Diagonal 200 esq. Alejandría,Col. Roma,64700,81 8358 0079,http://www.teatronenadelgado.com,teatro@nenadelgado.com,25.6567,-100.295,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=375,2022-02-21T10:53:07-06:00
485,968,Foro Arcadia,1000-01-01,,Hidalgo 511,Centro,64018,81 2315 2061,,fabian1013@hotmail.com,25.66921,-100.32333,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=968,2020-06-25T07:06:03-05:00
486,376,Teatro José Calderón,1964-09-20,Ayuntamiento de Monterrey,Benito Juárez s/n y Santiago Tapia ,Centro,64000,(81) 8375 1320,http://cultura.monterrey.gob.mx ,dicultura@monterrey.gob.mx ,25.67974,-100.31367,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=376,2010-10-08T17:06:08-05:00
487,514,Teatro de la ANDA,1985-11-12,Asociación Nacional de Actores,Francisco I. Madero 1301 Pte.,Centro,064000,(81) 8374 0684 y 0801,http://www.anda.org.mx ,andamty@hotmail.com,25.6855,-100.32486,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=514,2014-04-08T13:31:56-05:00
488,242,Teatro Monterrey del IMSS,1963-11-28,Instituto Mexicano del Seguro Social (IMSS)<br>Grupo Arte Regiomontano S.A. de C.V.,Av. Constitución y Porfirio Díaz s/n,Col. Centro,64000,(81) ,http://www.teatromonterrey.com.mx,,25.66722,-100.32806,19,39,1,Nuevo León,Monterrey,Monterrey,http://sic.gob.mx/ficha.php?table=teatro&table_id=242,2016-07-13T10:21:06-05:00
489,723,Teatro Municipal,1978-07-15,Ayuntamiento de Sabinas Hidalgo,Netzahualcóyotl s/n entre José Guadiana y Regules,Valle del Sol,65230,(824) 242 0925,http://www.sabinashidalgo.gob.mx,chuy.alvarez@elnarval.com,26.50962,-100.18783,19,44,1,Nuevo León,Sabinas Hidalgo,Ciudad Sabinas Hidalgo,http://sic.gob.mx/ficha.php?table=teatro&table_id=723,2010-10-15T18:24:18-05:00
490,372,Teatro de la Ciudad de San Nicolás,1991-12-01,Ayuntamiento de San Nicolás de los Garza,Av. República Mexicana s/n  esq. Chapala,Col. Jardines de San Nicolás,66414,(81) 8313 4291,,j.luis.medellin@hotmail.com,25.75932,-100.27569,19,46,1,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,http://sic.gob.mx/ficha.php?table=teatro&table_id=372,2016-12-20T09:04:09-06:00
491,207,Teatro Nova,1978-12-18,"Nova de Monterrey, A.C.",Av. Del Bosque 139,Col. Cuauhtémoc,66450,(81) 8865 5841,https://nova.com.mx,c.rlopezt@ternium.com.mx,25.73161,-100.30003,19,46,1,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,http://sic.gob.mx/ficha.php?table=teatro&table_id=207,2016-08-05T17:24:38-05:00
492,212,Teatro al Aire Libre,1987-07-01,"Vitro, S.A. de C.V. ",Av. Rómulo Garza 555 (antes Félix Galván),San Benito del Lago,66470,(81) 8379 3190,http://www.vitro.com/vitro_corporativo/espanol/portada.htm,clozanor@vitro.com<br>achico@vitro.com,25.72479,-100.22871,19,46,1,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,http://sic.gob.mx/ficha.php?table=teatro&table_id=212,2010-10-11T12:48:21-05:00
493,721,Teatro de la Ciudad,2006-10-01,Ayuntamiento de Santa Catarina,San Francisco 324 entre Juárez e Hidalgo,Col. La Fama,66100,(81) 8676 1810,http://www.stacatarina.gob.mx ,culturastacatarina@hotmail.com,25.66968,-100.42496,19,48,1,Nuevo León,Santa Catarina,Ciudad Santa Catarina,http://sic.gob.mx/ficha.php?table=teatro&table_id=721,2016-08-03T14:23:51-05:00
494,923,La Locomotora Foro Escénico,2016-02-01,,Norte 1 núm. 109,Col. Goméz Sandoval,68115,951 185 61 29,,forolalocomotora@gmail.com; hola@lalocomotora.mx,17.0586,-96.70937,20,67,0,Oaxaca,Oaxaca de Juárez,,http://sic.gob.mx/ficha.php?table=teatro&table_id=923,2020-05-18T14:42:56-05:00
495,2,Teatro Macedonio Alcalá,1909-09-05,Coordinación de Teatros / SECULTA,Av. Independencia 900 ,Centro Histórico,68000,(951) 516 82 92,,teatro_alcala@hotmail.com,17.06154,-96.72354,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=2,2019-10-30T09:42:41-06:00
496,554,Teatro Juárez,2006-03-21,Coordinación de Espacios Culturales del Estado de Oaxaca,"Av. Juárez 703, Ex Cámara de Diputados",Centro,68000,(951) 502 54 76,,contacto@teatrojuarez.org,17.06843,-96.72037,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=554,2017-01-20T11:07:53-06:00
497,195,Teatro Álvaro Carrillo Alarcón,1992-03-21,Secretaría de Cultura y las Artes de Oaxaca,Calz. Madero esq. Av. Tecnológico s/n,Col. Lindavista,68030,(951) 514 16 52,,pauseculture@oaxaca.gob.mx,17.07941,-96.74237,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=195,2016-07-04T10:41:05-05:00
498,83,Teatro Zonal 21 de Marzo,1985-05-02,"Agencia Municipal de San Juan Chapultepec, Oaxaca",Plazuela San Juan Chapultepec s/n,Col. San Juan Chapultepec,68153,951 512 1737,,teatrozonal21demarzo@gmail. com,17.053,-96.73983,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=83,2021-03-22T13:10:59-06:00
499,343,Teatro Juan Rulfo,1986-01-01,Asociación Civil,Independencia 300,Centro,60000,,,,17.06278,-96.72916,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=343,2014-10-17T17:58:59-05:00
500,196,Teatro al Aire Libre Fundación Rodolfo Morales,1992-01-01,"Fundación Cultural Rodolfo Morales, A.C.",Morelos 108,Centro,71510,"(951) 571 09 52, 571 00 52",http://www.artedeoaxaca.com/obra/obra.php?num_artista=62&num_obra=757,,16.79422,-96.67475,20,68,1,Oaxaca,Ocotlán de Morelos,Ocotlán de Morelos,http://sic.gob.mx/ficha.php?table=teatro&table_id=196,2018-04-24T12:16:27-05:00
501,201,Teatro Auditorio de la Casa de la Cultura Dr. Víctor Bravo Ahuja,1979-05-20,Presidencia Municipal de Tuxtepec,Daniel Soto s/n esq. Blvd. Benito Juárez,Col. Maria Luisa,68320,(287) 875 01 44,,casacult.tuxtepec@gmail.com,18.08824,-96.13138,20,184,1,Oaxaca,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec,http://sic.gob.mx/ficha.php?table=teatro&table_id=201,2018-04-24T12:23:45-05:00
502,796,Teatro Blanco    Directora:  Itandehui Méndez,2006-01-01,, Refugio 6,Santa Cruz Etla,68258,(951) 1444235,http://laentradaolarazon.wix.com/cia-teatro-blanco,laentradaolarazon@hotmail.com,17.1556,-96.73871,20,293,1,Oaxaca,San Pablo Etla,San Pablo Etla,http://sic.gob.mx/ficha.php?table=teatro&table_id=796,2018-04-24T12:33:51-05:00
503,778,Sala Neeptaajk	,2008-11-22,Centro Social Ayuuk	,Calle Frente al Panteón , Barrio San Pablo,70283,283876 60 56,,carapachoteatro@gmail.com,17.03015,-96.08223,20,337,1,Oaxaca,San Pedro y San Pablo Ayutla,San Pedro y San Pablo Ayutla,http://sic.gob.mx/ficha.php?table=teatro&table_id=778,2018-04-24T12:40:55-05:00
504,145,Teatro al Aire Libre Ciudad de las Canteras,1993-05-14,Secretaría de Administración del Gobierno del Estado de Oaxaca,Camino Nacional y Carr. Internacional,Col. Santa María Ixcotel,68000,(951) 501 50 00 ext. 10127 y 10128,http://www.administracion.oaxaca.gob.mx/ciudadcanteras.htm,secretaria.administracion@e-oaxaca.gob.mx,17.06725,-96.70499,20,390,1,Oaxaca,Santa Lucía del Camino,Santa Lucía del Camino,http://sic.gob.mx/ficha.php?table=teatro&table_id=145,2018-04-24T12:48:48-05:00
