,galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
495,955,Opening 513 Estudio,2021-05-30,,Calle Miguel Hidalgo 513,Centro,42000, 771 338 3409,,,20.12511,-98.73189,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=955,2022-04-13T07:26:00-05:00
496,982,Galería de Arte Contemporáneo ,2010-10-07,Universidad Autónoma del Estado de Hidalgo/Centro Cultural Víctor Manuel Ballesteros,José María Morelos 704,Centro,42000,771 718 17 94,https://www.uaeh.edu.mx/adminyserv/gesuniv/div_ext/promocion/noticias/32/#,,20.12305,-98.73074,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=982,2021-04-16T06:46:00-05:00
497,548,Cuartel del Arte,1993-01-01,Secretaría de  Cultura y las Artes de Hidalgo,Plaza Aniceto Ortega s/n  Ex-Convento de San Francisco,Centro,42000,771  715 41 86 ,http://cultura.hidalgo.gob.mx/cuartel-del-arte/,sriaculturaprensa@gmail.com,20.12094,-98.73183,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=548,2022-04-13T07:09:53-05:00
498,1187,Galería de la Fundación Arturo Herrera Cabañas,1000-01-01,,Allende 113,Centro,42000,771 715 25 67,,fundacionarturoherrera@gmail.com,20.12855,-98.73154,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=1187,2022-04-07T05:31:37-05:00
499,549,Galería Leo Acosta ,2002-01-01,Secretaría de Cultura del Estado de Hidalgo,Av.  Juárez s/n,Centro,42000,771  718 39 37,,cecultah.galerias@gmail.com,20.12325,-98.73677,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=549,2022-04-07T05:34:16-05:00
500,1597,Sala J. Pilar Licona  del Centro Cultural Universitario La Garza,1000-01-01,Universidad Autónoma del Estado de Hidalgo,Abasolo 600,Centro,42000,717 20 00 ext.. 1226,https://www.uaeh.edu.mx/adminyserv/gesuniv/div_ext/promocion/contacto.html,,20.12793,-98.73465,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=1597,2022-04-07T05:36:20-05:00
501,1104,Sala Luis Becerril,2011-11-01,Instituto Municipal  para la Cultura,Ramos Arizpe 108,Centro,42000,771 715 3102,,culturaparapachuca@gmail.com,20.12409,-98.73203,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=1104,2020-11-25T04:09:22-06:00
502,895,Galería José Hernández Delgadillo ,1984-01-01,Foro Cultural Efrén Rebolledo/Secretaría de Cultura de Hidalgo,Nicolás Bravo 202,Centro,42000,771   715 04 74,,sriaculturaprensa@gmail.com,20.12908,-98.73298,13,48,1,Hidalgo,Pachuca de Soto,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=galeria&table_id=895,2022-04-07T05:33:59-05:00
503,1852,Galería del Centro Cultural Ricardo Garibay,2017-04-01,Ayuntamiento de Tulancingo,Hidalgo esq. Juárez,Centro,43600,775  754 39 40,https://www.tulancingocultural.cc/interesante/centrocultrgaribay/index.htm,tulancingocultural@hotmail.com,20.08185,-98.36952,13,77,1,Hidalgo,Tulancingo de Bravo,Tulancingo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1852,2022-04-07T05:33:37-05:00
504,1851,Ábside Galería de Arte ,1000-01-01,El Café Cultural,"Hidalgo Oriente 319, Plaza El Sol",Centro,43600,775  755 73 93,,,20.07502,-98.38323,13,77,1,Hidalgo,Tulancingo de Bravo,Tulancingo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1851,2022-04-07T05:30:40-05:00
505,1182,Casa  del Arte,1997-02-19,Centro Universitario del Sur/Universidad de Guadalajara,Av. Enrique Arreola Silva 883,Centro,49000,341  575 22 22,http://www.cusur.udg.mx/es/casa-del-arte,rosa.arellano@cusur.udg.mx,19.72508,-103.46124,14,23,1,Jalisco,Zapotlán el Grande,Ciudad Guzmán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1182,2022-04-25T04:21:07-05:00
506,1004,Galería de Santiago Baeza,2020-08-14,Casa Colón,Colón 29,Centro,45920,322 779 8846,,,20.30088,-103.26232,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=1004,2021-03-03T03:33:35-06:00
507,284,Arte Estudio Velázquez,1990-01-01,,Calle 16 de Septiembre 7,Col. Ajijic,45920,376 766 01 62,,belvaajijic@gmail.com,20.29764,-103.2618,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=284,2022-04-07T05:42:21-05:00
508,1107,Calli Intramuros. Art Gallery ,2013-01-01,, Ocampo 30,Centro,45920,376 766 59 22,,,20.29839,-103.26401,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=1107,2022-04-27T06:17:04-05:00
509,1108,PabLola Galería de arte,1975-01-01,,Calle  16 de Septiembre 1,Centro,45820, 415 103 36 43,, pablolagaleriadearte@gmail.com,20.2977,-103.2623,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=1108,2022-04-25T04:07:10-05:00
510,302,La Galería MC,2020-09-25,,González Gallo 2B,San Antonio Tlayacapan,45900,33 3178 3672 ,,,20.29319,-103.24076,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=302,2022-04-25T06:23:34-05:00
511,56,Efren Gonzalez Art Gallery and Art Supply,2020-02-25,,Marcos Castellanos 7,Centro,45920, 33 1703 3942,,,20.29879,-103.26162,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=56,2022-04-27T06:25:36-05:00
512,1323,Galería de Arte Axixic,1000-01-01,, Río Zula 1,Centro,45920,331 103 83 80 ,https://galeria-de-arte-axixic.negocio.site/,arteajijic@hotmail.com,20.29888,-103.27542,14,30,2,Jalisco,Chapala,Ajijic,http://sic.gob.mx/ficha.php?table=galeria&table_id=1323,2022-04-07T06:03:26-05:00
513,1697,i Gallery,1991-01-01,,Chapultepec 480 Torre Monmartre PH 16B,Col. Americana,44140,33 3615 2926,http://www.i-gallery.com.mx/#contacto,contacto@mimimendoza.com,20.66915,-103.36879,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1697,2022-04-07T07:04:59-05:00
514,271,Galeria Arte Frausto Matriz,1990-01-01,,Andador Cultural La Coronilla 34,Centro,44100,33 3614 7643,,galeriafrausto@hotmail.com,20.67687,-103.35283,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=271,2022-04-07T05:53:23-05:00
515,684,Galería Juan Soriano,2009-02-13,Casa de la Cultura Jalisciense Agustin Yañez,Av. Constituyentes 21 ,Centro,44100,33 3619 5402 ,,,20.66199,-103.34936,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=684,2022-04-07T06:13:08-05:00
516,1765,Galería Wit,2018-01-01,Hotel Demetria,  Av. La Paz 2219 ,Col. Lafayette,44140,01 800 3638 742,,,20.67211,-103.37277,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1765,2021-07-15T04:36:23-05:00
517,264,Boutique Tequila y Arte,2019-02-15,,Av. Terranova 295,Col. Terranova,44689,33 3898 4329,https://www.boutiquetequilayarte.com/,ventas.gdl@boutiquetequilayarte.com,20.68099,-103.38726,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=264,2022-04-25T04:18:28-05:00
518,455,Aqua Gallery,1986-01-01,,Juan Palomar y Arias 705,Col.  Prados Providencia,44670,33 3642 1377,http://www.aquagallery.mx/,enriquemagana@hotmail.com,20.69002,-103.3931,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=455,2022-04-07T05:39:28-05:00
519,1534,Galería Tostado,2021-03-25,,Calle Belén 525, Centro Barranquita,44280, 331 140 2093,https://www.galeriatostado.com/,gert@live.com.mx,20.68511,-103.34553,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1534,2021-08-11T07:15:05-05:00
520,292,Galería Arena México. Arte Contemporáneo,2001-10-17,,Contreras Medellín 288,Centro,44200,33 3615 3857,https://coolhuntermx.com/arena-mexico/,info@arenamexico.com,20.68075,-103.35134,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=292,2022-04-25T04:55:24-05:00
521,550,Galería Nardo,2021-12-01,, Calle Torres Quintero 1030,Col. Artesanos,44260,,,,20.69058,-103.34842,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=550,2022-06-13T07:41:42-05:00
522,1764,Galería - Taller los Guayabos,2017-01-01,,Camarena 49-23,Col. Americana,44160, 33 3456 1523,,tallerlosguayabos@gmail.com,20.67588,-103.35738,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1764,2020-10-30T04:32:52-06:00
523,76,Galería Vértice,1985-01-01,,Vidrio 1524 -108,Col. Americana,44160,33 2789 1185,http://galeriavertice.com.mx/,galeriaverticegdl@gmail.com,20.66762,-103.35995,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=76,2022-04-07T06:25:23-05:00
524,525,Galería Guadalajart,2003-09-26,,Prisciliano Sánchez 1008 A,Col. Americana,44160,33 1144 2314,, guadalajart.mx@gmail.com ,20.67268,-103.36127,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=525,2021-07-20T06:28:29-05:00
525,809,Galería Curro ,2008-12-01,,Calle Andrés Terán 726,Santa Teresita,44600,33 1516 3714,http://galeriacurro.com/wp/,info@galeriacurro.com,20.6874,-103.36793,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=809,2022-04-25T05:46:15-05:00
526,1751,Galería del Centro Cultural Centenario,1991-08-02,"Asociación Jalisciense de Artistas Plásticos, A.C. ",Calle San Felipe 730,Centro,44100,33 3825 1356,,culturalcentenario@hotmail.com,20.67945,-103.35477,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1751,2022-04-07T06:06:06-05:00
527,286,Galería Ajolote Arte Contemporáneo,1997-01-01,,Av. Guadalupe 1688-A,Col. Chapalita,45030,33 3121 0424,https://www.galeriajolote.com/,info@galeriajolote.com,20.66548,-103.40839,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=286,2022-04-25T04:54:09-05:00
528,1899,Centro Centro Galería,2018-11-30,Particular,Eulogio Parra 1116,Col. Sagrada Familia,44600,33 2183 4429,,centrortnec@gmail.com; benjaminalejandrorubioramirez@gmail.com,20.68697,-103.35768,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1899,2021-11-05T05:38:52-06:00
529,1072, Artere-A Casa Teodora,2014-01-01,,Calle Justo Sierra 1828 ,Col. Americana,44100,33 1984 6044,,omar@artere-a.org,20.67781,-103.36572,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1072,2022-04-25T03:40:00-05:00
530,1762,"Galería Yuri Zatarain, Suc. Guadalajara",2000-01-01,,Av. Rubén Darío 523,Col. Circunvalación Vallarta,44630,33 3615 6803,http://www.yurizatarain.com/,info@yurizatarain.com,20.68442,-103.38541,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1762,2022-04-07T06:37:05-05:00
531,1261, MASUA Casa de Arte,2018-11-30,,Av.España 1648,Col. Moderna,44190,33 3455 10 84,,administracion@casamasua.com.mx,20.66271,-103.36243,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1261,2020-10-30T03:24:30-06:00
532,1568,Galería Páramo,2012-01-01,,Av. Hidalgo 1228,Col. Americana,44160,33  3825 0921,http://paramogaleria.com/?lang=es,info@paramogaleria.com,20.6772,-103.36364,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1568,2022-04-07T06:16:26-05:00
533,1533,La Cueva de Frida,2021-12-08,, Av. Fray Antonio Alcalde 207,Centro,44100,,,,20.67981,-103.34775,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1533,2021-12-09T05:03:16-06:00
534,300,Galería de la Casa  ITESO Clavijero,2001-04-25,Universidad Jesuita de Guadalajara,Av. Guadalupe Zuno 2083,Col. Americana,44160,33 3615 2242,https://cultura.iteso.mx/web/general/detalle?group_id=185560,jlopez.pastrana@iteso.mx,20.6707,-103.36998,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=300,2022-04-07T06:04:26-05:00
535,299,"Galería del Arte del SITEUR, Estación Juárez",1998-08-27,Ayuntamiento de Guadalajara,Federalismo 217,Centro,44100,33 3942 5720,http://www.siteur.gob.mx/index.php/cultura/galeria-de-arte,siteur@jalisco.gob.mx,20.67455,-103.35568,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=299,2022-04-07T06:05:31-05:00
536,1029,Galería  del Arte Tiro al Blanco,2012-01-01,,Juan Alvarez 833 ,Col. Sagrada Familia,44200,33 3826 5674,http://galeriatiroalblanco.com/,contacto@galeriatiroalblanco.com,20.68465,-103.35703,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1029,2022-04-07T05:47:26-05:00
537,723,Galería Adriana Valdés,2001-03-10,,Calle Aurelio L. Gallardo 215,Col. Ladrón de Guevara,44600,33 3615 1517,https://www.galeriaadrianavaldes.com.mx/,galeria_avaldes@hotmail.com,20.6798,-103.37627,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=723,2022-04-07T05:49:13-05:00
538,1787,Galería Contraste 4,2016-02-23,,Av. Pablo Neruda 2715 PA,Col. Providencia,44630,33 2003 7083,,info@contraste.com,20.69768,-103.38163,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=1787,2022-04-07T05:56:29-05:00
539,126,Galería de Arte Jorge Martínez,2011-07-01,Centro Universitario de Arte y Arquitectura/Universidad de Guadalajara ,Belén s/n esq. Independencia,Centro,44100,33 1378 8624,https://www.udg.mx/es/etiquetas/galeria-jorge-martinez,lajm120@gmail.com ,20.67826,-103.34491,14,39,1,Jalisco,Guadalajara,Guadalajara,http://sic.gob.mx/ficha.php?table=galeria&table_id=126,2022-04-07T06:03:58-05:00
540,1241,Galería La Manzanilla,2003-01-01,,Calle Perula Sur núm.  83 ,Centro,48898,315  351 70 99 ,http://www.artinmexico.com/,info@artinmexico.com,19.28366,-104.78779,14,43,62,Jalisco,La Huerta,La Manzanilla,http://sic.gob.mx/ficha.php?table=galeria&table_id=1241,2022-04-07T06:13:35-05:00
541,273, Sensaciones Galería-Café,2018-02-28,Hotel Paloma del Mar,Calle Honduras 309,Col. 5 de Diciembre,48350,322 206 50 05,,galeriasensaciones@gmail.com,20.61876,-105.22957,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=273,2022-04-07T05:36:50-05:00
542,1243,Galería Olinalá,1978-01-01,,Lázaro Cárdenas 274,Col. Emiliano Zapata,48380,322 228 06 59,,galeriaolinala@gmail.com,20.60352,-105.23546,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1243,2022-04-07T06:15:09-05:00
543,441,Galeria Browne,2018-01-01,,Leona Vicario 230-C,Centro,48380, 322 318 14 36 ,https://www.galeriabrowne.com/?fbclid=IwAR2vxjnTa6FN5jOnL54pjVrcfn9HiigqvpsWVwB8l6I7qf5SJwXWgjJNQfw, galeriabrowne@gmail.com,20.61257,-105.23337,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=441,2022-04-25T04:59:14-05:00
544,1112,Galería Peter Gray,2012-01-01,Centro Universitario de la Costa/Universidad de Guadalajara,Av. Universidad 203,Col. Delegación Ixtapa,48280,322 226 22 00,http://www.cuc.udg.mx/galeria-peter-gray,,20.70574,-105.22146,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1112,2021-03-08T15:27:28-06:00
545,1224,The Loft Galería,2000-01-01,,Corona 176 A,Centro ,48300,322 222 63 53,http://theloftgaleria.com/,sales@theloftgaleria.com,20.61045,-105.2342,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1224,2022-04-07T07:12:36-05:00
546,1110,Galería Contempo,2010-10-01,,Basilio Badillo 252,Col. Emiliano Zapata,48380,322 223 19 25,http://www.galeriacontempo.com/,info@galeriacontempo.com ,20.60224,-105.23571,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1110,2021-09-08T06:51:11-05:00
547,265,Galería Caballito de Mar,2017-01-12,,Hidalgo 424,Centro,48300, 322 129 52 09,,caballitodemar.pv@gmail.com,20.61089,-105.2339,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=265,2022-04-25T05:04:35-05:00
548,1225,"COLECTIKA, Galería  de arte ancestral contemporáneo ",2011-01-01,, Guadalupe Sánchez 858 ,Centro,48300,322 222 62 68,,peyotepeople@yahoo.com,20.61289,-105.23147,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1225,2022-04-07T05:44:23-05:00
549,892,	Galería Golden ,1000-01-01,,Guadalupe Sánchez 733,Centro,,322.115.8713,https://galeriagoldensection.com/about-us.html,galeriagoldensection@gmail.com,20.61167,-105.23239,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=892,2022-06-13T06:58:55-05:00
550,443,Galería Omar Alonso,1994-01-01,,Leona Vicario 249,Centro,48300,322 222 55 87 ,http://www.galeriaomaralonso.com,galeriaomaralonso@yahoo.com.mx,20.61199,-105.23218,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=443,2022-04-07T06:15:50-05:00
551,442,Galería Dante,1995-01-01,,Basilio Badillo 269,Col. Emiliano Zapata,48380,322 222 24 77,http://www.galleriadante.com/,galleriadante@gmail.com,20.60251,-105.23546,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=442,2022-04-25T05:47:54-05:00
552,439,Galería Uno,1971-01-01,,Morelos 561,Centro,48300,322 222 09 08,http://galeria-uno.inherit.mx/,director@galeria-uno.com,20.61075,-105.23447,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=439,2022-04-07T06:18:44-05:00
553,513,Galería Córsica I,2002-01-01,,Guadalupe Sánchez 756,Centro,48300,322 223 18 21,http://www.galeriacorsica.com/,corsicavallarta100@gmail.com,20.61191,-105.23214,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=513,2022-04-25T05:44:35-05:00
554,1602,Sheol Art Gallery,1000-01-01,,Morelos 726,Centro,48300,322 114 10 69,,sheolartgallery@hotmail.com,20.61232,-105.23326,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1602,2022-04-07T07:06:47-05:00
555,1558,Galería Arte Primitivo,1992-01-01,,"Plaza Neptuno Km. 7.5, Int. E 1 Marina Vallarta ",,48450,322 209 04 73,http://arteprimitivomx.com/,arteprimitivomx@gmail.com,20.66793,-105.24869,14,67,1,Jalisco,Puerto Vallarta,Puerto Vallarta,http://sic.gob.mx/ficha.php?table=galeria&table_id=1558,2020-10-30T04:58:15-06:00
556,1247,Galería Rodo Padilla,2012-01-01,,Independencia 139 ,Centro,45500,33 3657 3712,http://www.rodopadilla.com/,info@rodopadilla.com,20.6037,-103.4127,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=galeria&table_id=1247,2022-04-07T06:16:58-05:00
557,289,Galería Sergio Bustamante,1975-01-01,Independiente,Independencia 238 ,San Pedro Tlaquepaque,45500,33 3639 5519,http://www.sergiobustamante.com.mx,tlaquepaque@sergiobustamente.com.mx,20.63948,-103.31511,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=galeria&table_id=289,2022-04-07T06:17:23-05:00
558,1682,Galeria Carlos & Albert Tlaquepaque,2016-02-01,, Independencia 159,Centro,45500,33 3642 1634,http://www.carlosalbert.com.mx/index.php, info@carlosalbert.com.mx,20.63939,-103.31302,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=galeria&table_id=1682,2022-04-07T05:55:59-05:00
559,972,El Dorado Galería,2011-10-01,,Independencia 145,Centro,45500,33 3635 1690,https://eldoradogaleria.com/,galeria@eldoradogaleria.com ,20.63903,-103.31256,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=galeria&table_id=972,2022-04-25T04:42:19-05:00
560,1105,Galería Agustín Parra,1985-01-01,,Independencia núm. 154-158 ,Centro,45500,33 3657 8530,http://agustinparra.com.mx/es/,parra.agustin@gmail.com,20.63907,-103.31285,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=galeria&table_id=1105,2022-04-25T04:53:05-05:00
561,274,Galería de Arte Tradicional y Contemporáneo Tonalteca,2021-05-14,Centro Cultural Herencia Milenaria,Ramón Corona 451  ,"Col. Guadalupe, ",44100,33 3792 5836,https://galeria-de-arte-tonalteca.ueniweb.com/#about_us,cchm.mx@gmail.com,20.63438,-103.23653,14,101,1,Jalisco,Tonalá,Tonalá,http://sic.gob.mx/ficha.php?table=galeria&table_id=274,2021-07-15T03:58:45-05:00
