,Comentario,Texto limpio
2090,"Doy sólo 4 estrellas dado que algunas salas se encontraban cerradas por remodelación, más sin embargo es 100% recomendado y una vez que terminen de modernizarlo quedará genial. No te puedes perder admirar el esqueleto casi completo de un mamut encontrado en el estado de Jalisco, y es exhibido de pie gracias a la estructura echa especialmente para esto.",doy estrellas salas encontraban cerradas remodelación recomendado terminen modernizarlo quedará genial puedes perder admirar esqueleto completo mamut encontrado jalisco exhibido pie gracias estructura echa especialmente
2091,"Es un gran museo, ubicado en pleno centro de Guadalajara. Posee exhibiciones, piezas de distintas índole, incluye piezas de antropología, de artes, esculturas, artesanías, de los pueblos mesoamericanos hasta llegar a la historia actual de la región. Con bastante espacio, muy interactivo y cuenta con bastantes guías dentro del mismo recinto. Totalmente recomendado.",museo ubicado pleno centro guadalajara posee exhibiciones piezas distintas índole incluye piezas antropología artes esculturas artesanías pueblos mesoamericanos llegar historia actual región espacio interactivo bastantes guías recinto totalmente recomendado
2092,"Hay que ir con tiempos, por lo menos dos o tres horas, hay mucho que leer, las pinturas maravillosas, los carruajes creo que podrían estar mejor conservado, pero el fósil del dinosaurio está maravilloso. regresaré otro día con más tiempo",tiempos leer pinturas maravillosas carruajes conservado fósil dinosaurio maravilloso regresaré
2093,Todo lo que se arte y cultura y conocimientos es digno de visitarlo.,arte cultura conocimientos digno visitarlo
2094,"Buen lugar para pasar el fin de semana, el domingo puedes acceder gratuitamente a las salas permanentes como el fósil del mamut y una variedad de información sobre Guadalajara y la historia del recinto. Existen tours guiados por los servidores del recinto y por el programa de visita a museos de la vía recreativa.",pasar semana domingo puedes acceder gratuitamente salas permanentes fósil mamut variedad información guadalajara historia recinto tours guiados servidores recinto programa visita museos vía recreativa
2095,"La mayoría de la exhibicion   de la prehistoria no tiene reseñas , se que no se sabe exactamente de qué animal es, pero por lo menos que digan que hueso es... Y en la planta alta casi todo esta cerrado o cubierto, y no es domingo,  que es cuando tengo entendido que cierran áreas",mayoría exhibicion prehistoria reseñas exactamente animal digan hueso planta alta cerrado cubierto domingo entendido cierran áreas
2096,Museo muy amplio que cuenta algo de la historia de Guadalajara.,museo amplio historia guadalajara
2097,"Un museo a un costado de la rotondola de los jaliscienses ilustres, la historia de este museo por si sola es impresionante en principio un seminario y durante la guerra de independencia fue cuartel y cárcel del Españoles, sus exposiciones son muy variasas desde  paleontológia, arqueología de la entidad, pintura colonial, exposiciónes temporales y una sala de conciertos.",museo costado rotondola jaliscienses ilustres historia museo impresionante principio seminario guerra independencia cuartel cárcel españoles exposiciones variasas paleontológia arqueología entidad pintura colonial exposiciónes temporales sala conciertos
2098,"Muy bonito museo, variedad de cosas para ver recomiendo ir en domingo ya que la entrada es gratuita",bonito museo variedad recomiendo domingo entrada gratuita
2099,Muy buen sitio,sitio
2100,Museo muy bonito y gratuito en el centro de la ciudad.,museo bonito gratuito centro ciudad
2101,"This is a good museum with great pieces of art, it's almost like 1 hour to see full exhibition, there's no explanation in English. If you visit the city this is a place you can't miss doesn't matter if you are national or foreign turist.",this is good museum with great pieces of art its almost like hour to see full exhibition theres explanation in english if you visit the city this is place you cant miss doesnt matter if you are national or foreign turist
2102,Un muy buen lugar para pasar un rato interesante los murales de sus paredes cuenta historias que se llevaron acabo en la ciudad. Cuentan con diferentes áreas en las  cuales de ir con un fui a te las explicará completamente.,pasar rato interesante murales paredes historias llevaron acabo ciudad cuentan áreas explicará completamente
2103,"Es un excelente museo, en el cual puedes recorrer la historia natural y social del Estado de Jalisco, el primer piso está dedicado más que nada a registros geológicos, fósiles y las culturas prehispánicas que habitaron la región, las demás dalas, nos cuentan la historia colonial de nuestro estado, vale la pena visitarlo y disgrutarlo, sólo un neofito se atrevería a decir que es aburrido, arena los domingos la entrada es gratis",excelente museo puedes recorrer historia natural social jalisco piso dedicado registros geológicos fósiles culturas prehispánicas habitaron región dalas cuentan historia colonial vale pena visitarlo disgrutarlo neofito atrevería aburrido arena domingos entrada gratis
2104,Muy bien distribuido desde la historia natural va avanzando hasta nuestra época. Es más recomendable ir en grupo y si es con compañeros de la escuela mejor. Incluso la arquitectura del edificio es fascinante.,distribuido historia natural avanzando época recomendable grupo compañeros escuela arquitectura edificio fascinante
2105,"Excelente lugar, mucha historia muy interesante. Artefactos originales inicios de varios periodos de nuestra historia, empezando con fósiles prehistóricos hasta la época del porfiriato. No te lo puedes perder",excelente historia interesante artefactos originales inicios periodos historia empezando fósiles prehistóricos época porfiriato puedes perder
2106,Lo acaban de remodelar y está en excelentes condiciones y sobre todo tiene piezas con valor histórico una de las que más se visita son las del mamut a los niños les encanta y los domingos la entrada es gratuita así que no hay pretexto para no visitar nuestro museo,acaban remodelar excelentes condiciones piezas histórico visita mamut niños encanta domingos entrada gratuita pretexto visitar museo
2107,"Ideal e imprescindible para quienes (como yo) aman la historia. El edificio en sí mismo tiene mucha, y encierra aún más. La arquitectura es bella y el jardín hermoso. Para ir más de una vez.",ideal imprescindible aman historia edificio encierra arquitectura bella jardín hermoso
2108,"Descripción te ver salas cerradas, poca información en un lugar que es importante para la ciudad y sus visitantes que vienen a conocer nuestra hermosa ciudad. Da vergüenza. El único atractivo es el mamut.",descripción salas cerradas información importante ciudad visitantes vienen hermosa ciudad vergüenza único atractivo mamut
2109,"Es algo pequeño, perú hay cosas interesantes",pequeño perú interesantes
2110,Alguien sabra cuanto cobran la entrada? Y que horario tiene,alguien sabra cobran entrada horario
2111,Un museo recomendable cuando visitan GDL; considerar que está en Remodelacion por lo qué hay unas salas cerradas. Tranquilo y excelente para pasar un rato con la familia. Les recomiendo pagar para tomar fotografías con cámara profesional,museo recomendable visitan gdl considerar remodelacion salas cerradas tranquilo excelente pasar rato familia recomiendo pagar tomar fotografías cámara profesional
2112,Muy bonito lugar.,bonito
2113,Vale la pena visitar este museo. Tiene exposiciones temporales y permanentes muy interesantes. En la sección de paleontología se encuentra un esqueleto de mamut bastante llamativo.,vale pena visitar museo exposiciones temporales permanentes interesantes sección paleontología esqueleto mamut llamativo
2114,"Es un lugar increíble. El esqueleto del mamut de Catarina, los murales que se encuentran en sus corredores, las pinturas que van desde el siglo XVI al XX. Las exposiciones temporales y el amable personal que siempre buscará la forma de que tú experiencia sea única.",increíble esqueleto mamut catarina murales encuentran corredores pinturas siglo xvi xx exposiciones temporales amable personal buscará forma experiencia única
2115,"Es un lugar excelente, pero ayer se saco 3, ya que tiene muchas areas cerradas por mtto. Se ve descuidado y varias mantas de protesta que dan muy mala imagen al turista. Y a pesar de esto cobran la misma cuota. Lo rescatable fue la exhibición del mamut y de la colección de fomento cultural banamex",excelente saco areas cerradas mtto ve descuidado mantas protesta mala imagen turista cobran cuota rescatable exhibición mamut colección fomento cultural banamex
2116,"Unos de los lugares a visitar del centro. Entre semana es gratis para estudiantes, maestros, niños y ancianos. Tiene una colección variada: desde paleontología, por articulos prehispanicos, coloniales, de la independencia, de la revolución. Sólo falta que las descripciones estén en ingles porque tienen público extranjero.",lugares visitar centro semana gratis estudiantes maestros niños ancianos colección variada paleontología articulos prehispanicos coloniales independencia revolución falta descripciones ingles público extranjero
2117,"Es una construcción antigua y bonita, la exposición es pequeña, pero está bien te tardas aproximadamente como hora y media, hay todos los servicios y está limpios",construcción antigua bonita exposición pequeña tardas hora media servicios limpios
2118,"Estaban cerradas algunas salas, pero muy interesante",cerradas salas interesante
